Date,Open,High,Low,Close,Volume,FinalPrice,AdditionalFee,JsonSerialization
19920514,14.4,14.4,14.4,14.4,3521,11.217600000000001,3.1824,False
19920519,14.2,14.2,14.2,14.2,3613,11.061799999999998,3.1381999999999994,False
19920521,12.8,12.8,12.8,12.8,4866,9.9712,2.8288,False
19920526,14,14,14,14,10386,10.906,3.0940000000000003,False
19920528,14.5,14.5,14.5,14.5,5526,11.2955,3.2045,False
19920602,14.4,14.4,14.4,14.4,7256,11.217600000000001,3.1824,False
19920604,13.9,13.9,13.9,13.9,6891,10.8281,3.0719000000000003,False
19920609,12.9,12.9,12.9,12.9,4171,10.049100000000001,2.8509,False
19920611,12.9,12.9,12.9,12.9,4488,10.049100000000001,2.8509,False
19920616,11.7,11.7,11.7,11.7,5645,9.114299999999998,2.5856999999999997,False
19920623,10.6,10.6,10.6,10.6,8481,8.2574,2.3426,False
19920625,11.1,11.1,11.1,11.1,2973,8.6469,2.4531,False
19920630,12.2,12.2,12.2,12.2,0,9.5038,2.6961999999999997,False
19920702,13.4,13.4,13.4,13.4,0,16.6026,3.2026,False
19920707,14.7,14.7,14.7,14.7,11395,18.213299999999997,3.5132999999999996,False
19920709,14.9,14.9,14.9,14.9,12604,18.4611,3.5610999999999997,False
19920714,13.8,13.8,13.8,13.8,8330,17.0982,3.2982,False
19920716,14.4,14.4,14.4,14.4,7604,17.8416,3.4416,False
19920721,14.3,14.3,14.3,14.3,5846,17.7177,3.4177,False
19920723,14.3,14.3,14.3,14.3,8416,17.7177,3.4177,False
19920728,14.7,14.7,14.7,14.7,12956,18.213299999999997,3.5132999999999996,False
19920730,15,15,15,15,12640,18.585,3.585,False
19920804,14.3,14.3,14.3,14.3,7343,17.7177,3.4177,False
19920806,14.1,14.1,14.1,14.1,2759,10.9839,3.1161,False
19920811,14.1,14.1,14.1,14.1,6496,10.9839,3.1161,False
19920813,14.4,14.4,14.4,14.4,2910,17.8416,3.4416,False
19920818,14.4,14.4,14.4,14.4,5465,17.8416,3.4416,False
19920820,14.5,14.5,14.5,14.5,9759,17.9655,3.4655,False
19920825,15,15,15,15,20287,18.585,3.585,False
19920827,14.5,14.5,14.5,14.5,10531,17.9655,3.4655,False
19920901,13.9,13.9,13.9,13.9,17989,10.8281,3.0719000000000003,False
19920903,14,14,14,14,10250,10.906,3.0940000000000003,False
19920908,13.7,13.7,13.7,13.7,8109,10.6723,3.0277,False
19920910,13.9,13.9,13.9,13.9,8180,10.8281,3.0719000000000003,False
19920915,13.5,13.5,13.5,13.5,9284,10.516499999999999,2.9835000000000003,False
19920917,13,13,13,13,12938,10.126999999999999,2.8729999999999998,False
19920922,13.5,13.5,13.5,13.5,11856,10.516499999999999,2.9835000000000003,False
19920924,13.9,13.9,13.9,13.9,13537,17.2221,3.3221,False
19920929,14.1,14.1,14.1,14.1,23379,17.4699,3.3699,False
19921001,14.2,14.2,14.2,14.2,22989,17.5938,3.3937999999999997,False
19921006,14.1,14.1,14.1,14.1,10841,17.4699,3.3699,False
19921008,13.6,13.6,13.6,13.6,5306,10.5944,3.0056000000000003,False
19921013,13,13,13,13,8977,10.126999999999999,2.8729999999999998,False
19921015,13,13,13,13,3612,10.126999999999999,2.8729999999999998,False
19921020,13.3,13.3,13.3,13.3,11728,10.360700000000001,2.9393000000000002,False
19921022,12.9,12.9,12.9,12.9,9676,10.049100000000001,2.8509,False
19921027,12.5,12.5,12.5,12.5,10612,9.7375,2.7624999999999997,False
19921029,13,13,13,13,11546,10.126999999999999,2.8729999999999998,False
19921103,13,13,13,13,5831,10.126999999999999,2.8729999999999998,False
19921105,12.2,12.2,12.2,12.2,6992,9.5038,2.6961999999999997,False
19921110,12.6,12.6,12.6,12.6,5709,9.815399999999999,2.7845999999999997,False
19921112,12.5,12.5,12.5,12.5,2616,9.7375,2.7624999999999997,False
19921117,12.5,12.5,12.5,12.5,10716,9.7375,2.7624999999999997,False
19921119,12.3,12.3,12.3,12.3,16882,9.581700000000001,2.7183,False
19921124,12.3,12.3,12.3,12.3,11411,9.581700000000001,2.7183,False
19921126,12,12,12,12,6471,9.348,2.652,False
19921201,12.3,12.3,12.3,12.3,13606,9.581700000000001,2.7183,False
19921203,12.5,12.5,12.5,12.5,15772,15.4875,2.9875,False
19921208,13,13,13,13,16250,16.107,3.1069999999999998,False
19921210,13.5,13.5,13.5,13.5,13252,16.7265,3.2264999999999997,False
19921215,13,13,13,13,11469,16.107,3.1069999999999998,False
19921217,13,13,13,13,10777,16.107,3.1069999999999998,False
19921222,13,13,13,13,12508,16.107,3.1069999999999998,False
19921229,12.5,12.5,12.5,12.5,7256,9.7375,2.7624999999999997,False
19930104,12.5,12.5,12.5,12.5,3360,9.7375,2.7624999999999997,False
19930105,12.5,12.5,12.5,12.5,4088,9.7375,2.7624999999999997,False
19930107,13,13,13,13,7102,16.107,3.1069999999999998,False
19930111,13.1,13.1,13.1,13.1,3592,16.2309,3.1308999999999996,False
19930112,13.5,13.5,13.5,13.5,6970,16.7265,3.2264999999999997,False
19930114,13.4,13.4,13.4,13.4,5657,16.6026,3.2026,False
19930118,13.3,13.3,13.3,13.3,3195,16.4787,3.1787,False
19930119,13,13,13,13,4188,10.126999999999999,2.8729999999999998,False
19930121,13,13,13,13,14773,10.126999999999999,2.8729999999999998,False
19930125,12.2,12.2,12.2,12.2,9152,9.5038,2.6961999999999997,False
19930126,12.5,12.5,12.5,12.5,2980,9.7375,2.7624999999999997,False
19930128,12.2,12.2,12.2,12.2,2896,9.5038,2.6961999999999997,False
19930201,12.5,12.5,12.5,12.5,2892,9.7375,2.7624999999999997,False
19930202,12.2,12.2,12.2,12.2,2959,9.5038,2.6961999999999997,False
19930204,12.5,12.5,12.5,12.5,5336,9.7375,2.7624999999999997,False
19930208,12.4,12.4,12.4,12.4,4551,9.659600000000001,2.7404,False
19930209,12.5,12.5,12.5,12.5,12404,9.7375,2.7624999999999997,False
19930211,12.5,12.5,12.5,12.5,10476,9.7375,2.7624999999999997,False
19930215,12.6,12.6,12.6,12.6,5508,15.6114,3.0114,False
19930216,12.9,12.9,12.9,12.9,13798,15.9831,3.0831,False
19930218,12.9,12.9,12.9,12.9,12858,15.9831,3.0831,False
19930222,12.8,12.8,12.8,12.8,7517,15.859200000000001,3.0592,False
19930223,13,13,13,13,12552,16.107,3.1069999999999998,False
19930225,13.5,13.5,13.5,13.5,17341,16.7265,3.2264999999999997,False
19930301,13.8,13.8,13.8,13.8,17591,17.0982,3.2982,False
19930302,14.5,14.5,14.5,14.5,18674,17.9655,3.4655,False
19930304,15.9,15.9,15.9,15.9,43528,19.7001,3.8001,False
19930308,16.3,16.3,16.3,16.3,34475,20.195700000000002,3.8957,False
19930309,16.7,16.7,16.7,16.7,35698,20.6913,3.9913,False
19930311,17,17,17,17,30806,21.063000000000002,4.063000000000001,False
19930315,15.6,15.6,15.6,15.6,14686,19.3284,3.7283999999999997,False
19930316,15.8,15.8,15.8,15.8,12829,19.5762,3.7762,False
19930318,16,16,16,16,13453,19.824,3.824,False
19930322,15.9,15.9,15.9,15.9,13292,19.7001,3.8001,False
19930323,15.5,15.5,15.5,15.5,5239,12.0745,3.4254999999999995,False
19930325,15.9,15.9,15.9,15.9,11642,19.7001,3.8001,False
19930329,16.1,16.1,16.1,16.1,8488,19.9479,3.8479,False
19930330,16.4,16.4,16.4,16.4,7131,20.319599999999998,3.9195999999999995,False
19930401,16.5,16.5,16.5,16.5,15476,20.4435,3.9435,False
19930405,16.7,16.7,16.7,16.7,11407,20.6913,3.9913,False
19930406,16.9,16.9,16.9,16.9,11840,20.939099999999996,4.0390999999999995,False
19930408,17,17,17,17,23671,21.063000000000002,4.063000000000001,False
19930413,18.1,18.1,18.1,18.1,15925,22.425900000000002,4.325900000000001,False
19930415,19.9,19.9,19.9,19.9,21515,24.6561,4.7561,False
19930419,21.8,21.8,21.8,21.8,13608,27.0102,5.2101999999999995,False
19930420,23.9,23.9,23.9,23.9,20167,29.612099999999998,5.7120999999999995,False
19930422,26.2,26.2,26.2,26.2,24859,32.4618,6.261799999999999,False
19930426,28.8,28.8,28.8,28.8,32997,35.6832,6.8832,False
19930427,27.3,27.3,27.3,27.3,29154,33.8247,6.5247,False
19930429,24.6,24.6,24.6,24.6,18502,30.479400000000002,5.8794,False
19930504,23,23,23,23,32726,17.917,5.083,False
19930506,25.3,25.3,25.3,25.3,0,31.346700000000002,6.0466999999999995,False
19930510,27.8,27.8,27.8,27.8,0,34.4442,6.6442,False
19930511,30.5,30.5,30.5,30.5,14710,37.7895,7.2895,False
19930513,33.5,33.5,33.5,33.5,64082,41.506499999999996,8.006499999999999,False
19930517,33.2,33.2,33.2,33.2,49026,41.1348,7.9348,False
19930518,35.5,35.5,35.5,35.5,37537,43.9845,8.484499999999999,False
19930520,39,39,39,39,22294,48.321000000000005,9.321000000000002,False
19930524,42.9,42.9,42.9,42.9,29409,53.1531,10.2531,False
19930525,47.1,47.1,47.1,47.1,26684,58.356899999999996,11.2569,False
19930527,41.5,41.5,41.5,41.5,39594,51.4185,9.918500000000002,False
19930531,45.6,45.6,45.6,45.6,31876,56.498400000000004,10.898399999999999,False
19930601,47,47,47,47,23476,58.233000000000004,11.232999999999999,False
19930603,42.3,42.3,42.3,42.3,22435,52.4097,10.1097,False
19930607,38.1,38.1,38.1,38.1,0,29.6799,8.4201,False
19930608,34.3,34.3,34.3,34.3,0,26.719699999999996,7.5802999999999985,False
19930609,30.9,30.9,30.9,30.9,42751,24.071099999999998,6.828899999999999,False
19930614,33.9,33.9,33.9,33.9,0,26.408099999999997,7.491899999999999,False
19930615,37.2,37.2,37.2,37.2,0,46.0908,8.8908,False
19930617,40.9,40.9,40.9,40.9,55018,50.6751,9.7751,False
19930621,39.9,39.9,39.9,39.9,31907,49.436099999999996,9.5361,False
19930622,43.8,43.8,43.8,43.8,23477,54.26819999999999,10.468199999999998,False
19930624,48.1,48.1,48.1,48.1,66727,59.5959,11.495899999999999,False
19930628,48.1,48.1,48.1,48.1,39521,59.5959,11.495899999999999,False
19930629,50.5,50.5,50.5,50.5,34121,62.5695,12.0695,False
19930701,55.5,55.5,55.5,55.5,34322,68.7645,13.2645,False
19930705,61,61,61,61,20830,75.579,14.579,False
19930706,60,60,60,60,19496,74.34,14.34,False
19930708,62.5,62.5,62.5,62.5,32656,77.4375,14.9375,False
19930712,67,67,67,67,15226,83.01299999999999,16.012999999999998,False
19930713,64,64,64,64,15306,79.296,15.296,False
19930715,64,64,64,64,15455,79.296,15.296,False
19930719,66.5,66.5,66.5,66.5,27176,82.3935,15.8935,False
19930720,64.5,64.5,64.5,64.5,11975,79.9155,15.415499999999998,False
19930722,61.5,61.5,61.5,61.5,18945,76.1985,14.6985,False
19930726,64.5,64.5,64.5,64.5,9648,79.9155,15.415499999999998,False
19930727,64.5,64.5,64.5,64.5,7693,79.9155,15.415499999999998,False
19930729,60,60,60,60,10705,46.74,13.26,False
19930802,62,62,62,62,11241,76.818,14.817999999999998,False
19930803,59,59,59,59,44750,45.961,13.038999999999998,False
19930805,61,61,61,61,18684,47.519000000000005,13.481000000000002,False
19930809,67,67,67,67,25377,83.01299999999999,16.012999999999998,False
19930810,73.5,73.5,73.5,73.5,24248,91.06649999999999,17.566499999999998,False
19930812,66.5,66.5,66.5,66.5,19562,82.3935,15.8935,False
19930816,71,71,71,71,32622,87.969,16.968999999999998,False
19930817,73.5,73.5,73.5,73.5,25344,91.06649999999999,17.566499999999998,False
19930819,73.5,73.5,73.5,73.5,43148,91.06649999999999,17.566499999999998,False
19930823,80.5,80.5,80.5,80.5,27857,99.7395,19.2395,False
19930824,88.5,88.5,88.5,88.5,16418,109.6515,21.1515,False
19930826,97,97,97,97,55241,120.18299999999999,23.183,False
19930830,87.5,87.5,87.5,87.5,31017,108.4125,20.912499999999998,False
19930831,79,79,79,79,45684,61.541,17.459,False
19930902,86.5,86.5,86.5,86.5,23472,107.1735,20.6735,False
19930906,95,95,95,95,34193,117.705,22.705,False
19930907,85.5,85.5,85.5,85.5,42679,105.93450000000001,20.4345,False
19930909,83,83,83,83,31892,64.657,18.342999999999996,False
19930913,84.5,84.5,84.5,84.5,28704,104.6955,20.1955,False
19930914,87,87,87,87,9646,107.79299999999999,20.793,False
19930916,89.5,89.5,89.5,89.5,15061,110.89049999999999,21.3905,False
19930920,89.5,89.5,89.5,89.5,22071,110.89049999999999,21.3905,False
19930921,86.5,86.5,86.5,86.5,16707,107.1735,20.6735,False
19930923,84.5,84.5,84.5,84.5,19490,65.8255,18.674500000000002,False
19930927,88.5,88.5,88.5,88.5,28164,109.6515,21.1515,False
19930928,92.5,92.5,92.5,92.5,16670,114.6075,22.107499999999998,False
19930930,90,90,90,90,15394,111.50999999999999,21.509999999999998,False
19931004,90,90,90,90,21516,111.50999999999999,21.509999999999998,False
19931005,95,95,95,95,37612,117.705,22.705,False
19931007,100,100,100,100,38986,123.9,23.9,False
19931011,110,110,110,110,37587,136.29,26.29,False
19931012,120,120,120,120,33165,148.68,28.68,False
19931014,119,119,119,119,19866,147.441,28.441,False
19931018,114.5,114.5,114.5,114.5,24828,141.8655,27.3655,False
19931019,112.5,112.5,112.5,112.5,16939,139.3875,26.8875,False
19931021,110,110,110,110,33617,136.29,26.29,False
19931026,106,106,106,106,9875,82.574,23.426000000000002,False
19931028,110,110,110,110,21285,136.29,26.29,False
19931102,115,115,115,115,28209,142.485,27.485,False
19931104,120,120,120,120,35286,148.68,28.68,False
19931108,114.5,114.5,114.5,114.5,14983,141.8655,27.3655,False
19931109,112,112,112,112,8295,138.768,26.768,False
19931110,112,112,112,112,9186,138.768,26.768,False
19931115,115,115,115,115,22783,142.485,27.485,False
19931116,118,118,118,118,9662,146.202,28.201999999999998,False
19931118,110,110,110,110,12637,85.69,24.31,False
19931122,112,112,112,112,11882,87.248,24.752000000000002,False
19931123,117,117,117,117,9699,144.963,27.963,False
19931125,118,118,118,118,18777,146.202,28.201999999999998,False
19931129,119.5,119.5,119.5,119.5,14502,148.0605,28.5605,False
19931130,120,120,120,120,10271,148.68,28.68,False
19931202,132,132,132,132,24681,163.548,31.548,False
19931206,139,139,139,139,13050,172.22099999999998,33.221,False
19931207,140,140,140,140,19970,173.46,33.459999999999994,False
19931209,140,140,140,140,22810,173.46,33.459999999999994,False
19931213,154,154,154,154,14182,190.80599999999998,36.806,False
19931214,157,157,157,157,16267,194.523,37.522999999999996,False
19931216,172.5,172.5,172.5,172.5,11965,213.7275,41.2275,False
19931220,175,175,175,175,17069,216.825,41.824999999999996,False
19931221,180,180,180,180,16946,223.01999999999998,43.019999999999996,False
19931223,198,198,198,198,15980,245.322,47.321999999999996,False
19931227,210,210,210,210,17005,260.19,50.19,False
19931228,189,189,189,189,10977,234.171,45.171,False
19931230,200,200,200,200,16915,247.8,47.8,False
19940103,218,218,218,218,12362,270.102,52.102,False
19940104,239.5,239.5,239.5,239.5,21122,296.7405,57.2405,False
19940106,216,216,216,216,33014,267.624,51.623999999999995,False
19940110,225,225,225,225,26141,278.775,53.775,False
19940111,225,225,225,225,10692,278.775,53.775,False
19940113,202.5,202.5,202.5,202.5,25327,157.7475,44.7525,False
19940117,222.5,222.5,222.5,222.5,46225,275.6775,53.1775,False
19940118,210,210,210,210,12691,260.19,50.19,False
19940120,216,216,216,216,21036,267.624,51.623999999999995,False
19940124,219,219,219,219,29043,271.341,52.341,False
19940125,240.5,240.5,240.5,240.5,31369,297.97950000000003,57.479499999999994,False
19940127,264.5,264.5,264.5,264.5,24013,327.7155,63.215500000000006,False
19940131,238.5,238.5,238.5,238.5,36065,295.5015,57.00150000000001,False
19940201,215,215,215,215,79328,167.485,47.515,False
19940203,236.5,236.5,236.5,236.5,46168,293.0235,56.5235,False
19940207,229.5,229.5,229.5,229.5,17941,284.3505,54.8505,False
19940208,240,240,240,240,45050,297.36,57.36,False
19940210,255,255,255,255,33447,315.945,60.945,False
19940214,260,260,260,260,18204,322.14,62.14,False
19940215,270,270,270,270,19837,334.53,64.53,False
19940217,270,270,270,270,18328,334.53,64.53,False
19940221,269,269,269,269,18821,333.291,64.291,False
19940222,290,290,290,290,27612,359.31,69.31,False
19940224,290,290,290,290,30051,359.31,69.31,False
19940228,289,289,289,289,24461,358.07099999999997,69.071,False
19940301,290,290,290,290,31872,359.31,69.31,False
19940307,319,319,319,319,0,395.241,76.241,False
19940308,382.5,382.5,382.5,382.5,53261,473.9175,91.4175,False
19940310,344.5,344.5,344.5,344.5,48807,426.8355,82.3355,False
19940314,323.5,323.5,323.5,323.5,42587,400.8165,77.3165,False
19940315,333,333,333,333,21756,412.587,79.58699999999999,False
19940317,333,333,333,333,15262,412.587,79.58699999999999,False
19940321,300,300,300,300,7254,233.7,66.3,False
19940322,291,291,291,291,13907,226.689,64.31099999999999,False
19940324,305,305,305,305,23996,237.595,67.405,False
19940328,274.5,274.5,274.5,274.5,10882,213.83549999999997,60.6645,False
19940329,247.5,247.5,247.5,247.5,12152,192.8025,54.6975,False
19940331,223,223,223,223,43968,173.71699999999998,49.282999999999994,False
19940405,220,220,220,220,23035,171.38,48.62,False
19940407,239,239,239,239,35490,186.181,52.819,False
19940408,227.5,227.5,227.5,227.5,28507,177.2225,50.277499999999996,False
19940411,205,205,205,205,9054,159.695,45.305,False
19940412,184.5,184.5,184.5,184.5,10066,143.7255,40.774499999999996,False
19940414,175,175,175,175,19491,136.325,38.675,False
19940418,185,185,185,185,16431,144.115,40.885,False
19940419,200,200,200,200,23383,155.8,44.199999999999996,False
19940421,229.5,229.5,229.5,229.5,16123,284.3505,54.8505,False
19940425,234,234,234,234,23491,289.926,55.926,False
19940426,211,211,211,211,12365,164.369,46.631,False
19940428,190,190,190,190,10854,148.01,41.99,False
19940505,209,209,209,209,14373,162.811,46.189,False
19940506,198.5,198.5,198.5,198.5,9313,154.6315,43.8685,False
19940509,190,190,190,190,5429,148.01,41.99,False
19940510,190,190,190,190,4876,148.01,41.99,False
19940512,190,190,190,190,7313,148.01,41.99,False
19940516,209,209,209,209,12285,258.95099999999996,49.951,False
19940517,205,205,205,205,3946,253.995,48.995,False
19940519,219,219,219,219,13958,271.341,52.341,False
19940523,228,228,228,228,13312,282.492,54.492,False
19940524,228,228,228,228,12369,282.492,54.492,False
19940526,228,228,228,228,23006,282.492,54.492,False
19940530,228,228,228,228,12811,282.492,54.492,False
19940531,220,220,220,220,9505,272.58,52.58,False
19940601,213,213,213,213,7640,165.927,47.07299999999999,False
19940606,208.5,208.5,208.5,208.5,7204,162.42149999999998,46.07849999999999,False
19940607,203.5,203.5,203.5,203.5,5791,158.5265,44.9735,False
19940609,197,197,197,197,12421,153.46300000000002,43.537,False
19940613,177.5,177.5,177.5,177.5,21686,138.2725,39.2275,False
19940614,163,163,163,163,6019,126.977,36.022999999999996,False
19940616,179,179,179,179,14000,139.441,39.559000000000005,False
19940620,185,185,185,185,14636,144.115,40.885,False
19940621,167,167,167,167,7298,130.09300000000002,36.907,False
19940623,183.5,183.5,183.5,183.5,17094,142.9465,40.5535,False
19940627,181,181,181,181,4349,140.999,40.001,False
19940628,199,199,199,199,17736,246.56099999999998,47.561,False
19940630,192,192,192,192,5441,237.88799999999998,45.888,False
19940704,185,185,185,185,3561,144.115,40.885,False
19940705,190,190,190,190,3675,235.41,45.41,False
19940706,185,185,185,185,7673,144.115,40.885,False
19940707,203.5,203.5,203.5,203.5,20217,252.1365,48.6365,False
19940711,210.5,210.5,210.5,210.5,19161,260.8095,50.3095,False
19940712,212.5,212.5,212.5,212.5,3950,263.2875,50.7875,False
19940713,233.5,233.5,233.5,233.5,14719,289.3065,55.8065,False
19940714,210.5,210.5,210.5,210.5,14106,260.8095,50.3095,False
19940718,231.5,231.5,231.5,231.5,11313,286.82849999999996,55.3285,False
19940719,230,230,230,230,5952,284.97,54.97,False
19940720,215,215,215,215,12080,266.385,51.385,False
19940721,220,220,220,220,10403,272.58,52.58,False
19940725,220,220,220,220,15138,272.58,52.58,False
19940726,210.5,210.5,210.5,210.5,3543,163.9795,46.5205,False
19940727,227,227,227,227,7120,281.253,54.253,False
19940728,222,222,222,222,3761,275.058,53.058,False
19940801,225,225,225,225,4378,278.775,53.775,False
19940802,225,225,225,225,7188,278.775,53.775,False
19940803,230.5,230.5,230.5,230.5,13395,285.5895,55.0895,False
19940804,243,243,243,243,15220,301.077,58.077,False
19940808,245,245,245,245,11328,303.555,58.555,False
19940809,250,250,250,250,9710,309.75,59.75,False
19940810,246,246,246,246,6351,304.794,58.794,False
19940811,255,255,255,255,14518,315.945,60.945,False
19940816,262,262,262,262,11523,324.61800000000005,62.618,False
19940817,264,264,264,264,5826,327.096,63.096,False
19940818,290,290,290,290,27010,359.31,69.31,False
19940822,271,271,271,271,13895,335.769,64.769,False
19940823,260,260,260,260,5859,322.14,62.14,False
19940824,260,260,260,260,7340,322.14,62.14,False
19940825,234,234,234,234,5218,182.286,51.714000000000006,False
19940829,240,240,240,240,3877,186.96,53.04,False
19940830,241,241,241,241,2726,187.73899999999998,53.260999999999996,False
19940831,240,240,240,240,4656,186.96,53.04,False
19940901,228,228,228,228,4052,177.612,50.388,False
19940905,214,214,214,214,4998,166.70600000000002,47.294000000000004,False
19940906,193,193,193,193,6443,150.34699999999998,42.653,False
19940907,193.5,193.5,193.5,193.5,5444,150.73649999999998,42.76349999999999,False
19940908,212.5,212.5,212.5,212.5,5449,165.5375,46.9625,False
19940912,220,220,220,220,6901,171.38,48.62,False
19940913,204.5,204.5,204.5,204.5,4862,159.3055,45.1945,False
19940914,200,200,200,200,11159,155.8,44.199999999999996,False
19940915,200,200,200,200,8034,155.8,44.199999999999996,False
19940919,204,204,204,204,10382,158.916,45.084,False
19940920,201,201,201,201,4441,156.579,44.42099999999999,False
19940921,200,200,200,200,12549,155.8,44.199999999999996,False
19940922,203,203,203,203,4628,158.137,44.863,False
19940926,200,200,200,200,7123,155.8,44.199999999999996,False
19940927,200,200,200,200,5800,155.8,44.199999999999996,False
19940928,198,198,198,198,3937,154.242,43.757999999999996,False
19940929,200,200,200,200,4177,155.8,44.199999999999996,False
19941003,210,210,210,210,4624,260.19,50.19,False
19941004,210,210,210,210,6165,260.19,50.19,False
19941005,209,209,209,209,3140,258.95099999999996,49.951,False
19941006,210,210,210,210,3836,260.19,50.19,False
19941007,210,210,210,210,6407,260.19,50.19,False
19941010,205,205,205,205,1698,159.695,45.305,False
19941011,210,210,210,210,9736,260.19,50.19,False
19941012,210,210,210,210,4476,260.19,50.19,False
19941013,200,200,200,200,2068,155.8,44.199999999999996,False
19941014,195,195,195,195,1035,151.905,43.095,False
19941017,206,206,206,206,3487,255.234,49.233999999999995,False
19941018,210,210,210,210,5123,260.19,50.19,False
19941019,205,205,205,205,2803,159.695,45.305,False
19941020,210,210,210,210,10769,260.19,50.19,False
19941021,210,210,210,210,4936,260.19,50.19,False
19941024,206,206,206,206,3197,160.474,45.525999999999996,False
19941025,210,210,210,210,4534,260.19,50.19,False
19941026,206,206,206,206,4309,160.474,45.525999999999996,False
19941027,205,205,205,205,9083,159.695,45.305,False
19941028,210,210,210,210,5119,260.19,50.19,False
19941102,210,210,210,210,7810,260.19,50.19,False
19941103,209,209,209,209,8472,258.95099999999996,49.951,False
19941104,210,210,210,210,8024,260.19,50.19,False
19941107,205,205,205,205,1152,159.695,45.305,False
19941108,208,208,208,208,2049,257.712,49.711999999999996,False
19941109,206,206,206,206,2039,160.474,45.525999999999996,False
19941110,205,205,205,205,4955,159.695,45.305,False
19941114,210,210,210,210,8006,260.19,50.19,False
19941115,199,199,199,199,3005,155.02100000000002,43.979000000000006,False
19941116,199,199,199,199,13711,155.02100000000002,43.979000000000006,False
19941117,195,195,195,195,6158,151.905,43.095,False
19941118,195,195,195,195,1910,151.905,43.095,False
19941121,190,190,190,190,5419,148.01,41.99,False
19941122,195,195,195,195,5073,151.905,43.095,False
19941123,190,190,190,190,3545,148.01,41.99,False
19941124,171,171,171,171,1972,133.209,37.791,False
19941125,185,185,185,185,2744,144.115,40.885,False
19941128,166.5,166.5,166.5,166.5,24969,129.70350000000002,36.7965,False
19941129,178,178,178,178,13757,138.662,39.338,False
19941130,177.5,177.5,177.5,177.5,4661,138.2725,39.2275,False
19941201,180,180,180,180,13076,140.22,39.78,False
19941202,165,165,165,165,6416,128.535,36.465,False
19941205,165,165,165,165,5562,128.535,36.465,False
19941206,165,165,165,165,14240,128.535,36.465,False
19941207,167,167,167,167,8558,130.09300000000002,36.907,False
19941208,156,156,156,156,4723,121.52399999999999,34.476,False
19941209,150.5,150.5,150.5,150.5,3966,117.23949999999999,33.2605,False
19941212,159,159,159,159,9212,123.86100000000002,35.139,False
19941213,159,159,159,159,4050,123.86100000000002,35.139,False
19941214,159,159,159,159,6719,123.86100000000002,35.139,False
19941215,159,159,159,159,4285,123.86100000000002,35.139,False
19941216,163,163,163,163,2395,201.957,38.957,False
19941219,165,165,165,165,3226,204.435,39.435,False
